Transaction_ID,Date,Time,DateTime,Month,Quarter,Day_of_Week,Hour,WeekDay,WeekNumber,Is_Weekend,Is_Night_Txn,Sender_UPI,Receiver_UPI,Sender_Bank,Receiver_Bank,Sender_State,Receiver_State,Cross_State_Txn,Amount_INR,Amount_INR_Capped,Amount_Category,Transaction_Type,UPI_App,Device_Type,Is_Fraud,Fraud_Type,Fraud_Flag,Response_Time_Sec,Login_Attempts,New_Device_Used,Odd_Hour_Txn,Risk_Score,Risk_Label,Fraud_Velocity
TXN0001367,2024-02-28,16:47:05,2024-02-28 16:47:05,February,Q1,Wednesday,16,Wednesday,9,0,0,deepa900@okhdfcbank,vikram951@upi,Yes Bank,Bob,Punjab,Delhi,1,2887.35,2887.35,Medium (₹2K-10K),P2M,Google Pay,Android,0,,LEGITIMATE,45,1,1,0,34.0,Medium,0
TXN0003225,2024-02-28,18:12:41,2024-02-28 18:12:41,February,Q1,Wednesday,18,Wednesday,9,0,0,nisha215@oksbi,ravi136@icici,Yes Bank,Bob,Gujarat,Rajasthan,1,14581.46,14581.46,Large (₹10K-50K),Investment,Bhim,Web,0,,LEGITIMATE,53,1,0,0,4.7,Low,0
TXN0000639,2024-02-28,18:53:37,2024-02-28 18:53:37,February,Q1,Wednesday,18,Wednesday,9,0,0,priya673@icici,dinesh781@okhdfcbank,Sbi,Hdfc,Kerala,Tamil Nadu,1,11838.75,11838.75,Large (₹10K-50K),Emi,Amazon Pay,Ios,0,,LEGITIMATE,50,2,0,0,38.3,Medium,0
TXN0001871,2024-02-28,18:56:04,2024-02-28 18:56:04,February,Q1,Wednesday,18,Wednesday,9,0,0,sanjay185@okhdfcbank,anita979@oksbi,Bob,Sbi,Maharashtra,Telangana,1,29037.6,29037.6,Large (₹10K-50K),Bill Payment,Whatsapp Pay,Ios,0,,LEGITIMATE,58,2,1,0,14.2,Low,0
TXN0001834,2024-02-28,21:43:11,2024-02-28 21:43:11,February,Q1,Wednesday,21,Wednesday,9,0,0,neha346@axisbank,sunita37@axisbank,Pnb,Bob,Karnataka,Madhya Pradesh,1,6058.76,6058.76,Medium (₹2K-10K),Emi,Phonepe,Web,0,,LEGITIMATE,34,1,0,0,32.6,Medium,0
TXN0003183,2024-02-28,21:47:50,2024-02-28 21:47:50,February,Q1,Wednesday,21,Wednesday,9,0,0,sunita114@icici,kavitha588@okhdfcbank,Axis,Bob,Karnataka,Rajasthan,1,1403.73,1403.73,Small (₹500-2K),Investment,Phonepe,Web,0,,LEGITIMATE,13,2,0,0,6.5,Low,0
TXN0002558,2024-02-28,22:50:47,2024-02-28 22:50:47,February,Q1,Wednesday,22,Wednesday,9,0,0,pooja284@okhdfcbank,amit412@ybl,Axis,Union Bank,Haryana,Maharashtra,1,3876.38,3876.38,Medium (₹2K-10K),Emi,Paytm,Ios,0,,LEGITIMATE,5,1,0,0,20.1,Low,0
TXN0004281,2024-02-29,06:01:54,2024-02-29 06:01:54,February,Q1,Thursday,6,Thursday,9,0,0,kavitha814@upi,suresh54@apl,Sbi,Yes Bank,Bihar,Karnataka,1,3523.92,3523.92,Medium (₹2K-10K),Emi,Bhim,Ios,0,,LEGITIMATE,52,1,0,0,24.5,Low,0
TXN0003506,2024-02-29,06:45:44,2024-02-29 06:45:44,February,Q1,Thursday,6,Thursday,9,0,0,anita26@upi,pooja617@ybl,Union Bank,Bob,Bihar,Delhi,1,24731.98,24731.98,Large (₹10K-50K),P2P,Google Pay,Web,0,,LEGITIMATE,13,1,0,0,19.9,Low,0
TXN0001646,2024-02-29,09:39:40,2024-02-29 09:39:40,February,Q1,Thursday,9,Thursday,9,0,0,sanjay8@okhdfcbank,anita46@okhdfcbank,Icici,Bob,West Bengal,Delhi,1,2455.19,2455.19,Medium (₹2K-10K),P2M,Whatsapp Pay,Ios,0,,LEGITIMATE,47,2,1,0,23.1,Low,0
TXN0001928,2024-02-29,09:44:40,2024-02-29 09:44:40,February,Q1,Thursday,9,Thursday,9,0,0,ravi283@okhdfcbank,meena929@oksbi,Icici,Canara,Uttar Pradesh,Rajasthan,1,18162.11,18162.11,Large (₹10K-50K),Recharge,Mobikwik,Android,0,,LEGITIMATE,9,2,0,0,3.2,Low,0
TXN0003754,2024-02-29,12:15:23,2024-02-29 12:15:23,February,Q1,Thursday,12,Thursday,9,0,0,sanjay91@icici,rajesh911@paytm,Icici,Axis,Haryana,Rajasthan,1,94612.0,94612.0,High (₹50K-2L),Emi,Phonepe,Ios,0,,LEGITIMATE,12,1,0,0,20.0,Low,0
TXN0002925,2024-02-29,13:06:49,2024-02-29 13:06:49,February,Q1,Thursday,13,Thursday,9,0,0,arun426@apl,rekha852@apl,Icici,Sbi,Uttar Pradesh,Delhi,1,5001.24,5001.24,Medium (₹2K-10K),P2P,Phonepe,Web,0,,LEGITIMATE,44,1,0,0,11.9,Low,0
TXN0004780,2024-02-29,13:09:33,2024-02-29 13:09:33,February,Q1,Thursday,13,Thursday,9,0,0,ravi856@oksbi,rekha716@ybl,Kotak,Sbi,Odisha,Tamil Nadu,1,876.14,876.14,Small (₹500-2K),Recharge,Mobikwik,Android,0,,LEGITIMATE,43,1,0,0,32.8,Medium,0
TXN0004875,2024-02-29,14:32:38,2024-02-29 14:32:38,February,Q1,Thursday,14,Thursday,9,0,0,pooja426@paytm,ashok926@ybl,Pnb,Bob,Madhya Pradesh,Haryana,1,8627.07,8627.07,Medium (₹2K-10K),Investment,Google Pay,Web,0,,LEGITIMATE,42,2,0,0,15.5,Low,0
TXN0003446,2024-02-29,15:15:51,2024-02-29 15:15:51,February,Q1,Thursday,15,Thursday,9,0,0,neha523@paytm,arun592@ybl,Axis,Hdfc,Gujarat,Haryana,1,6626.07,6626.07,Medium (₹2K-10K),P2P,Mobikwik,Android,0,,LEGITIMATE,5,2,0,0,18.7,Low,0
TXN0003434,2024-02-29,18:14:41,2024-02-29 18:14:41,February,Q1,Thursday,18,Thursday,9,0,0,rekha750@apl,sanjay848@upi,Yes Bank,Sbi,Telangana,West Bengal,1,3757.06,3757.06,Medium (₹2K-10K),Investment,Phonepe,Web,0,,LEGITIMATE,41,2,1,0,10.0,Low,0
TXN0002620,2024-02-29,19:13:33,2024-02-29 19:13:33,February,Q1,Thursday,19,Thursday,9,0,0,vikram350@okhdfcbank,sunita483@icici,Canara,Pnb,Rajasthan,Gujarat,1,220888.19,220888.19,Very High (>₹2L),Recharge,Paytm,Ios,1,Phishing,FRAUD,2,9,1,0,93.8,Critical,1
TXN0001008,2024-02-29,19:17:34,2024-02-29 19:17:34,February,Q1,Thursday,19,Thursday,9,0,0,deepa129@oksbi,arun991@axisbank,Pnb,Hdfc,Uttar Pradesh,Karnataka,1,11227.81,11227.81,Large (₹10K-50K),Emi,Paytm,Android,0,,LEGITIMATE,42,1,1,0,11.4,Low,0
TXN0002213,2024-02-29,19:40:16,2024-02-29 19:40:16,February,Q1,Thursday,19,Thursday,9,0,0,sunita295@upi,pooja850@icici,Union Bank,Pnb,Haryana,Telangana,1,10769.69,10769.69,Large (₹10K-50K),Investment,Phonepe,Android,0,,LEGITIMATE,19,1,1,0,24.0,Low,0
TXN0001238,2024-02-29,20:09:02,2024-02-29 20:09:02,February,Q1,Thursday,20,Thursday,9,0,0,anita67@apl,sunita28@apl,Kotak,Bob,Madhya Pradesh,Haryana,1,9540.19,9540.19,Medium (₹2K-10K),Bill Payment,Mobikwik,Ios,0,,LEGITIMATE,22,2,0,0,8.9,Low,0
TXN0000955,2024-02-29,22:00:25,2024-02-29 22:00:25,February,Q1,Thursday,22,Thursday,9,0,0,neha699@axisbank,anita54@ybl,Pnb,Union Bank,Kerala,Tamil Nadu,1,2897.44,2897.44,Medium (₹2K-10K),P2M,Whatsapp Pay,Ios,0,,LEGITIMATE,7,2,1,0,35.4,Medium,0
TXN0004886,2024-02-29,22:12:46,2024-02-29 22:12:46,February,Q1,Thursday,22,Thursday,9,0,0,manish766@apl,suresh466@ybl,Hdfc,Kotak,Haryana,Bihar,1,24575.69,24575.69,Large (₹10K-50K),Emi,Google Pay,Web,0,,LEGITIMATE,14,1,1,0,30.6,Medium,0
TXN0002680,2024-03-01,06:06:12,2024-03-01 06:06:12,March,Q1,Friday,6,Friday,9,0,0,vikram459@icici,deepa676@icici,Kotak,Axis,Maharashtra,Karnataka,1,7310.37,7310.37,Medium (₹2K-10K),P2M,Whatsapp Pay,Android,0,,LEGITIMATE,13,1,0,0,11.3,Low,0
TXN0002609,2024-03-01,07:50:37,2024-03-01 07:50:37,March,Q1,Friday,7,Friday,9,0,0,deepa892@oksbi,vikram36@apl,Hdfc,Union Bank,Madhya Pradesh,Punjab,1,17368.32,17368.32,Large (₹10K-50K),Recharge,Bhim,Web,0,,LEGITIMATE,27,2,0,0,14.3,Low,0
TXN0003790,2024-03-01,09:14:18,2024-03-01 09:14:18,March,Q1,Friday,9,Friday,9,0,0,vikram890@okhdfcbank,suresh733@apl,Icici,Bob,Uttar Pradesh,Kerala,1,12841.94,12841.94,Large (₹10K-50K),Emi,Phonepe,Android,0,,LEGITIMATE,29,1,0,0,18.0,Low,0
TXN0001572,2024-03-01,13:05:21,2024-03-01 13:05:21,March,Q1,Friday,13,Friday,9,0,0,anita372@axisbank,priya976@okhdfcbank,Axis,Kotak,Delhi,Delhi,0,10872.18,10872.18,Large (₹10K-50K),Recharge,Whatsapp Pay,Ios,0,,LEGITIMATE,30,1,0,0,13.5,Low,0
TXN0003664,2024-03-01,13:16:10,2024-03-01 13:16:10,March,Q1,Friday,13,Friday,9,0,0,arun578@oksbi,suresh175@upi,Bob,Bob,Karnataka,Kerala,1,4347.47,4347.47,Medium (₹2K-10K),P2P,Whatsapp Pay,Ios,0,,LEGITIMATE,29,1,0,0,22.1,Low,0
TXN0004144,2024-03-01,13:20:46,2024-03-01 13:20:46,March,Q1,Friday,13,Friday,9,0,0,nisha486@axisbank,rajesh791@oksbi,Yes Bank,Icici,Maharashtra,Delhi,1,12301.16,12301.16,Large (₹10K-50K),Bill Payment,Whatsapp Pay,Web,0,,LEGITIMATE,57,2,1,0,17.0,Low,0
TXN0002516,2024-03-01,14:43:17,2024-03-01 14:43:17,March,Q1,Friday,14,Friday,9,0,0,vikram603@upi,sunita215@oksbi,Icici,Sbi,Telangana,Odisha,1,5285.31,5285.31,Medium (₹2K-10K),P2M,Phonepe,Web,0,,LEGITIMATE,55,2,0,0,18.5,Low,0
TXN0004673,2024-03-01,14:54:25,2024-03-01 14:54:25,March,Q1,Friday,14,Friday,9,0,0,rajesh6@apl,ashok913@okhdfcbank,Hdfc,Yes Bank,Madhya Pradesh,Tamil Nadu,1,9965.4,9965.4,Medium (₹2K-10K),P2M,Amazon Pay,Ios,0,,LEGITIMATE,51,1,0,0,35.3,Medium,0
TXN0004848,2024-03-01,17:09:33,2024-03-01 17:09:33,March,Q1,Friday,17,Friday,9,0,0,ashok522@oksbi,priya82@apl,Bob,Bob,Rajasthan,Karnataka,1,31816.73,31816.73,Large (₹10K-50K),P2P,Phonepe,Ios,0,,LEGITIMATE,26,2,0,0,28.6,Medium,0
TXN0000430,2024-03-01,17:21:52,2024-03-01 17:21:52,March,Q1,Friday,17,Friday,9,0,0,vikram126@axisbank,sanjay993@upi,Kotak,Canara,Madhya Pradesh,Telangana,1,6954.02,6954.02,Medium (₹2K-10K),Investment,Whatsapp Pay,Ios,0,,LEGITIMATE,60,1,0,0,31.0,Medium,0
TXN0002923,2024-03-01,22:03:21,2024-03-01 22:03:21,March,Q1,Friday,22,Friday,9,0,0,sanjay971@paytm,nisha858@paytm,Hdfc,Union Bank,Punjab,Madhya Pradesh,1,7833.25,7833.25,Medium (₹2K-10K),Investment,Paytm,Android,0,,LEGITIMATE,58,2,1,0,1.1,Low,0
TXN0004204,2024-03-02,00:41:57,2024-03-02 00:41:57,March,Q1,Saturday,0,Saturday,9,1,1,ashok278@axisbank,amit360@icici,Hdfc,Canara,Karnataka,Bihar,1,249212.17,249212.17,Very High (>₹2L),Recharge,Amazon Pay,Android,1,Fake UPI Link,FRAUD,5,7,1,1,73.4,High,1
TXN0000470,2024-03-02,07:29:32,2024-03-02 07:29:32,March,Q1,Saturday,7,Saturday,9,1,0,nisha345@upi,sanjay479@upi,Kotak,Union Bank,Delhi,Karnataka,1,4711.99,4711.99,Medium (₹2K-10K),Bill Payment,Paytm,Android,0,,LEGITIMATE,33,2,0,0,16.9,Low,0
TXN0002349,2024-03-02,12:28:04,2024-03-02 12:28:04,March,Q1,Saturday,12,Saturday,9,1,0,meena918@ybl,amit588@oksbi,Union Bank,Kotak,Rajasthan,Odisha,1,8659.41,8659.41,Medium (₹2K-10K),Bill Payment,Bhim,Ios,0,,LEGITIMATE,33,1,0,0,27.6,Medium,0
TXN0001650,2024-03-02,15:41:36,2024-03-02 15:41:36,March,Q1,Saturday,15,Saturday,9,1,0,meena746@apl,pooja778@upi,Icici,Pnb,Kerala,Delhi,1,7398.32,7398.32,Medium (₹2K-10K),Recharge,Amazon Pay,Web,0,,LEGITIMATE,20,1,0,0,28.6,Medium,0
TXN0004132,2024-03-02,18:48:34,2024-03-02 18:48:34,March,Q1,Saturday,18,Saturday,9,1,0,sanjay930@icici,anita979@ybl,Union Bank,Union Bank,Karnataka,Odisha,1,9880.12,9880.12,Medium (₹2K-10K),Investment,Phonepe,Ios,0,,LEGITIMATE,12,1,1,0,2.8,Low,0
TXN0002235,2024-03-02,19:29:25,2024-03-02 19:29:25,March,Q1,Saturday,19,Saturday,9,1,0,vikram956@icici,sanjay36@icici,Yes Bank,Sbi,Haryana,Gujarat,1,3199.23,3199.23,Medium (₹2K-10K),Emi,Amazon Pay,Android,0,,LEGITIMATE,40,1,0,0,29.8,Medium,0
TXN0001898,2024-03-02,20:39:12,2024-03-02 20:39:12,March,Q1,Saturday,20,Saturday,9,1,0,neha787@apl,sanjay8@okhdfcbank,Pnb,Yes Bank,West Bengal,Delhi,1,4469.39,4469.39,Medium (₹2K-10K),Bill Payment,Mobikwik,Web,0,,LEGITIMATE,53,2,0,0,5.5,Low,0
TXN0002893,2024-03-02,22:22:48,2024-03-02 22:22:48,March,Q1,Saturday,22,Saturday,9,1,0,arun578@okhdfcbank,arun126@okhdfcbank,Union Bank,Yes Bank,Gujarat,Madhya Pradesh,1,10697.48,10697.48,Large (₹10K-50K),P2P,Google Pay,Ios,0,,LEGITIMATE,51,1,1,0,32.2,Medium,0
TXN0003100,2024-03-03,06:04:45,2024-03-03 06:04:45,March,Q1,Sunday,6,Sunday,9,1,0,pooja225@axisbank,rajesh579@oksbi,Yes Bank,Canara,Telangana,Rajasthan,1,54380.4,54380.4,High (₹50K-2L),Emi,Phonepe,Android,0,,LEGITIMATE,57,1,1,0,11.9,Low,0
TXN0001830,2024-03-03,07:12:19,2024-03-03 07:12:19,March,Q1,Sunday,7,Sunday,9,1,0,manish784@icici,vikram63@icici,Hdfc,Canara,Kerala,Gujarat,1,2580.95,2580.95,Medium (₹2K-10K),Emi,Bhim,Ios,0,,LEGITIMATE,41,2,0,0,18.1,Low,0
TXN0002018,2024-03-03,08:32:27,2024-03-03 08:32:27,March,Q1,Sunday,8,Sunday,9,1,0,kavitha251@icici,pooja86@ybl,Canara,Sbi,Gujarat,Bihar,1,2454.66,2454.66,Medium (₹2K-10K),Bill Payment,Google Pay,Web,0,,LEGITIMATE,11,1,0,0,37.0,Medium,0
TXN0003802,2024-03-03,09:31:51,2024-03-03 09:31:51,March,Q1,Sunday,9,Sunday,9,1,0,sunita997@paytm,pooja452@icici,Sbi,Bob,Delhi,Maharashtra,1,3851.36,3851.36,Medium (₹2K-10K),Recharge,Paytm,Web,0,,LEGITIMATE,7,1,1,0,22.7,Low,0
TXN0001619,2024-03-03,09:37:39,2024-03-03 09:37:39,March,Q1,Sunday,9,Sunday,9,1,0,amit411@oksbi,manish736@axisbank,Kotak,Pnb,Madhya Pradesh,Uttar Pradesh,1,10046.79,10046.79,Large (₹10K-50K),Recharge,Amazon Pay,Ios,0,,LEGITIMATE,32,2,0,0,24.8,Low,0
TXN0001513,2024-03-03,11:02:49,2024-03-03 11:02:49,March,Q1,Sunday,11,Sunday,9,1,0,deepa758@axisbank,amit903@upi,Sbi,Hdfc,Tamil Nadu,Telangana,1,10846.27,10846.27,Large (₹10K-50K),P2M,Amazon Pay,Web,0,,LEGITIMATE,15,2,0,0,21.4,Low,0
TXN0000777,2024-03-03,11:46:59,2024-03-03 11:46:59,March,Q1,Sunday,11,Sunday,9,1,0,manish380@oksbi,vikram924@okhdfcbank,Union Bank,Pnb,Maharashtra,Delhi,1,6296.99,6296.99,Medium (₹2K-10K),P2M,Google Pay,Web,0,,LEGITIMATE,31,1,1,0,27.7,Medium,0
TXN0004398,2024-03-03,12:32:23,2024-03-03 12:32:23,March,Q1,Sunday,12,Sunday,9,1,0,amit325@axisbank,kavitha644@axisbank,Axis,Bob,Kerala,Tamil Nadu,1,6016.57,6016.57,Medium (₹2K-10K),P2M,Google Pay,Ios,0,,LEGITIMATE,52,1,0,0,15.1,Low,0
TXN0001933,2024-03-03,12:36:27,2024-03-03 12:36:27,March,Q1,Sunday,12,Sunday,9,1,0,pooja512@oksbi,neha932@oksbi,Kotak,Sbi,Maharashtra,Kerala,1,2737.51,2737.51,Medium (₹2K-10K),Recharge,Phonepe,Web,0,,LEGITIMATE,48,1,1,0,27.0,Medium,0
TXN0001887,2024-03-03,12:54:54,2024-03-03 12:54:54,March,Q1,Sunday,12,Sunday,9,1,0,arun426@icici,meena569@ybl,Icici,Hdfc,Bihar,Karnataka,1,9993.25,9993.25,Medium (₹2K-10K),Emi,Whatsapp Pay,Web,0,,LEGITIMATE,39,1,0,0,30.7,Medium,0
TXN0000103,2024-03-03,15:31:01,2024-03-03 15:31:01,March,Q1,Sunday,15,Sunday,9,1,0,amit968@upi,arun469@axisbank,Yes Bank,Pnb,Tamil Nadu,Madhya Pradesh,1,455.7,455.7,Micro (<₹500),Bill Payment,Bhim,Android,0,,LEGITIMATE,37,2,0,0,9.4,Low,0
TXN0001259,2024-03-03,16:39:50,2024-03-03 16:39:50,March,Q1,Sunday,16,Sunday,9,1,0,sunita601@icici,neha406@apl,Sbi,Bob,Karnataka,Kerala,1,100000.0,100000.0,High (₹50K-2L),P2P,Whatsapp Pay,Ios,0,,LEGITIMATE,10,1,0,0,4.0,Low,0
TXN0004350,2024-03-03,18:16:48,2024-03-03 18:16:48,March,Q1,Sunday,18,Sunday,9,1,0,kavitha566@paytm,rekha831@apl,Kotak,Canara,Haryana,Delhi,1,7329.51,7329.51,Medium (₹2K-10K),Bill Payment,Phonepe,Web,0,,LEGITIMATE,35,1,0,0,31.9,Medium,0
TXN0002185,2024-03-03,18:48:24,2024-03-03 18:48:24,March,Q1,Sunday,18,Sunday,9,1,0,pooja523@icici,rajesh484@okhdfcbank,Yes Bank,Axis,Punjab,Kerala,1,27367.05,27367.05,Large (₹10K-50K),Investment,Mobikwik,Web,0,,LEGITIMATE,33,1,0,0,14.6,Low,0
TXN0001343,2024-03-03,18:56:50,2024-03-03 18:56:50,March,Q1,Sunday,18,Sunday,9,1,0,suresh969@upi,amit290@apl,Sbi,Axis,Haryana,Uttar Pradesh,1,1532.51,1532.51,Small (₹500-2K),P2P,Mobikwik,Android,0,,LEGITIMATE,37,2,1,0,11.4,Low,0
TXN0002874,2024-03-03,19:38:53,2024-03-03 19:38:53,March,Q1,Sunday,19,Sunday,9,1,0,sunita841@paytm,dinesh577@ybl,Canara,Sbi,Haryana,Uttar Pradesh,1,4613.58,4613.58,Medium (₹2K-10K),Recharge,Amazon Pay,Web,0,,LEGITIMATE,59,1,0,0,24.3,Low,0
TXN0003248,2024-03-03,20:03:27,2024-03-03 20:03:27,March,Q1,Sunday,20,Sunday,9,1,0,meena650@paytm,rekha306@ybl,Axis,Kotak,Punjab,Tamil Nadu,1,498627.24,485844.8182400006,Very High (>₹2L),Bill Payment,Whatsapp Pay,Ios,1,SIM Swap,FRAUD,3,9,1,0,70.7,High,1
TXN0001077,2024-03-03,22:03:23,2024-03-03 22:03:23,March,Q1,Sunday,22,Sunday,9,1,0,dinesh571@paytm,rekha862@upi,Yes Bank,Hdfc,Madhya Pradesh,Bihar,1,18519.06,18519.06,Large (₹10K-50K),P2M,Google Pay,Android,0,,LEGITIMATE,31,2,0,0,19.0,Low,0
TXN0001225,2024-03-04,04:02:00,2024-03-04 04:02:00,March,Q1,Monday,4,Monday,10,0,1,ravi305@apl,sunita247@okhdfcbank,Axis,Hdfc,Kerala,West Bengal,1,8979.44,8979.44,Medium (₹2K-10K),P2P,Mobikwik,Web,1,Vishing,FRAUD,5,3,1,1,91.8,Critical,1
TXN0003876,2024-03-04,09:28:52,2024-03-04 09:28:52,March,Q1,Monday,9,Monday,10,0,0,priya105@axisbank,arun630@okhdfcbank,Pnb,Canara,Rajasthan,Telangana,1,7004.47,7004.47,Medium (₹2K-10K),P2M,Amazon Pay,Ios,0,,LEGITIMATE,20,2,0,0,1.2,Low,0
TXN0001858,2024-03-04,10:37:14,2024-03-04 10:37:14,March,Q1,Monday,10,Monday,10,0,0,ravi833@icici,amit781@axisbank,Pnb,Sbi,West Bengal,Odisha,1,13397.96,13397.96,Large (₹10K-50K),Emi,Google Pay,Web,0,,LEGITIMATE,43,2,0,0,11.9,Low,0
TXN0000014,2024-03-04,12:18:13,2024-03-04 12:18:13,March,Q1,Monday,12,Monday,10,0,0,priya594@oksbi,manish59@oksbi,Sbi,Bob,Gujarat,Odisha,1,459.47,459.47,Micro (<₹500),Recharge,Paytm,Ios,0,,LEGITIMATE,32,2,0,0,23.8,Low,0
TXN0000200,2024-03-04,13:43:13,2024-03-04 13:43:13,March,Q1,Monday,13,Monday,10,0,0,suresh668@upi,arun21@oksbi,Hdfc,Kotak,Maharashtra,Uttar Pradesh,1,17512.65,17512.65,Large (₹10K-50K),Bill Payment,Phonepe,Android,0,,LEGITIMATE,59,1,0,0,19.5,Low,0
TXN0000944,2024-03-04,13:52:32,2024-03-04 13:52:32,March,Q1,Monday,13,Monday,10,0,0,manish136@apl,meena560@paytm,Hdfc,Hdfc,Kerala,Karnataka,1,4071.12,4071.12,Medium (₹2K-10K),Investment,Bhim,Android,0,,LEGITIMATE,12,1,0,0,15.7,Low,0
TXN0000521,2024-03-04,14:40:44,2024-03-04 14:40:44,March,Q1,Monday,14,Monday,10,0,0,ravi732@paytm,ashok674@icici,Canara,Hdfc,Gujarat,Punjab,1,3899.45,3899.45,Medium (₹2K-10K),Recharge,Whatsapp Pay,Ios,0,,LEGITIMATE,14,1,0,0,17.4,Low,0
TXN0000107,2024-03-04,15:30:52,2024-03-04 15:30:52,March,Q1,Monday,15,Monday,10,0,0,rajesh378@paytm,sunita427@ybl,Yes Bank,Kotak,Kerala,Rajasthan,1,6072.09,6072.09,Medium (₹2K-10K),Recharge,Mobikwik,Web,0,,LEGITIMATE,37,2,1,0,32.1,Medium,0
TXN0002175,2024-03-04,19:30:00,2024-03-04 19:30:00,March,Q1,Monday,19,Monday,10,0,0,sanjay656@okhdfcbank,ashok645@oksbi,Axis,Canara,Tamil Nadu,Gujarat,1,6687.11,6687.11,Medium (₹2K-10K),P2P,Amazon Pay,Ios,0,,LEGITIMATE,19,2,0,0,14.6,Low,0
TXN0000493,2024-03-04,20:40:12,2024-03-04 20:40:12,March,Q1,Monday,20,Monday,10,0,0,suresh884@apl,amit974@paytm,Axis,Axis,Uttar Pradesh,Karnataka,1,705.34,705.34,Small (₹500-2K),Investment,Phonepe,Web,0,,LEGITIMATE,24,2,1,0,16.5,Low,0
TXN0004879,2024-03-04,22:04:50,2024-03-04 22:04:50,March,Q1,Monday,22,Monday,10,0,0,ravi344@icici,deepa667@axisbank,Icici,Pnb,Karnataka,Telangana,1,1162.05,1162.05,Small (₹500-2K),P2P,Paytm,Ios,0,,LEGITIMATE,16,1,0,0,10.6,Low,0
TXN0002645,2024-03-05,06:53:49,2024-03-05 06:53:49,March,Q1,Tuesday,6,Tuesday,10,0,0,vikram466@icici,nisha680@icici,Pnb,Kotak,Delhi,Rajasthan,1,3274.86,3274.86,Medium (₹2K-10K),P2P,Google Pay,Web,0,,LEGITIMATE,42,1,0,0,33.4,Medium,0
TXN0000349,2024-03-05,06:56:31,2024-03-05 06:56:31,March,Q1,Tuesday,6,Tuesday,10,0,0,amit7@oksbi,neha949@okhdfcbank,Axis,Yes Bank,Maharashtra,Karnataka,1,2299.43,2299.43,Medium (₹2K-10K),Recharge,Mobikwik,Android,0,,LEGITIMATE,59,2,0,0,28.6,Medium,0
TXN0002170,2024-03-05,06:56:54,2024-03-05 06:56:54,March,Q1,Tuesday,6,Tuesday,10,0,0,vikram577@ybl,deepa877@ybl,Bob,Hdfc,Bihar,Kerala,1,1537.04,1537.04,Small (₹500-2K),P2M,Paytm,Web,0,,LEGITIMATE,47,2,1,0,23.6,Low,0
TXN0002090,2024-03-05,10:20:28,2024-03-05 10:20:28,March,Q1,Tuesday,10,Tuesday,10,0,0,neha500@axisbank,kavitha736@upi,Canara,Icici,Uttar Pradesh,Uttar Pradesh,0,34738.02,34738.02,Large (₹10K-50K),Emi,Mobikwik,Web,0,,LEGITIMATE,59,1,0,0,37.0,Medium,0
TXN0002570,2024-03-05,11:22:53,2024-03-05 11:22:53,March,Q1,Tuesday,11,Tuesday,10,0,0,dinesh509@oksbi,vikram124@apl,Yes Bank,Bob,Maharashtra,Gujarat,1,1167.61,1167.61,Small (₹500-2K),P2M,Paytm,Android,0,,LEGITIMATE,22,2,0,0,32.7,Medium,0
TXN0002937,2024-03-05,13:05:47,2024-03-05 13:05:47,March,Q1,Tuesday,13,Tuesday,10,0,0,priya470@paytm,pooja881@apl,Canara,Bob,Haryana,Tamil Nadu,1,663.22,663.22,Small (₹500-2K),Recharge,Whatsapp Pay,Web,0,,LEGITIMATE,11,1,0,0,39.7,Medium,0
TXN0000685,2024-03-05,13:54:13,2024-03-05 13:54:13,March,Q1,Tuesday,13,Tuesday,10,0,0,rekha93@axisbank,vikram702@paytm,Sbi,Icici,Tamil Nadu,Odisha,1,2446.32,2446.32,Medium (₹2K-10K),Recharge,Paytm,Android,0,,LEGITIMATE,24,1,0,0,1.2,Low,0
TXN0003274,2024-03-05,14:32:55,2024-03-05 14:32:55,March,Q1,Tuesday,14,Tuesday,10,0,0,anita664@oksbi,arun218@apl,Pnb,Yes Bank,Punjab,Bihar,1,3129.32,3129.32,Medium (₹2K-10K),P2M,Phonepe,Ios,0,,LEGITIMATE,7,1,0,0,33.8,Medium,0
TXN0002926,2024-03-05,15:39:27,2024-03-05 15:39:27,March,Q1,Tuesday,15,Tuesday,10,0,0,pooja33@upi,rekha401@apl,Union Bank,Canara,Telangana,Maharashtra,1,9079.88,9079.88,Medium (₹2K-10K),P2M,Phonepe,Ios,0,,LEGITIMATE,44,1,0,0,30.5,Medium,0
TXN0000573,2024-03-05,17:01:19,2024-03-05 17:01:19,March,Q1,Tuesday,17,Tuesday,10,0,0,kavitha515@okhdfcbank,meena665@apl,Bob,Axis,Rajasthan,Tamil Nadu,1,12332.0,12332.0,Large (₹10K-50K),Emi,Whatsapp Pay,Android,0,,LEGITIMATE,41,1,0,0,17.1,Low,0
TXN0003132,2024-03-05,17:04:39,2024-03-05 17:04:39,March,Q1,Tuesday,17,Tuesday,10,0,0,priya769@oksbi,ravi181@icici,Canara,Sbi,Maharashtra,Madhya Pradesh,1,100000.0,100000.0,High (₹50K-2L),P2M,Mobikwik,Web,0,,LEGITIMATE,33,2,0,0,38.6,Medium,0
